Price,Close,High,Low,Open,Volume
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Datetime,,,,,
2025-05-17 05:08:00+00:00,103646.21875,103646.21875,103646.21875,103646.21875,29298688
2025-05-17 05:09:00+00:00,103627.421875,103627.421875,103627.421875,103627.421875,0
2025-05-17 05:10:00+00:00,103625.3046875,103625.3046875,103625.3046875,103625.3046875,39542784
2025-05-17 05:11:00+00:00,103625.40625,103625.40625,103625.40625,103625.40625,0
2025-05-17 05:12:00+00:00,103623.6875,103623.6875,103623.6875,103623.6875,26619904
2025-05-17 05:13:00+00:00,103615.171875,103615.171875,103615.171875,103615.171875,15908864
2025-05-17 05:14:00+00:00,103616.546875,103616.546875,103616.546875,103616.546875,0
2025-05-17 05:15:00+00:00,103612.78125,103612.78125,103612.78125,103612.78125,12660736
2025-05-17 05:16:00+00:00,103615.8125,103615.8125,103615.8125,103615.8125,27983872
2025-05-17 05:17:00+00:00,103602.125,103602.125,103602.125,103602.125,5509120
2025-05-17 05:18:00+00:00,103611.9375,103611.9375,103611.9375,103611.9375,0
2025-05-17 05:19:00+00:00,103578.046875,103578.046875,103578.046875,103578.046875,949174272
2025-05-17 05:20:00+00:00,103590.21875,103590.21875,103590.21875,103590.21875,0
2025-05-17 05:21:00+00:00,103574.984375,103574.984375,103574.984375,103574.984375,3829760
2025-05-17 05:22:00+00:00,103578.546875,103578.546875,103578.546875,103578.546875,20750336
2025-05-17 05:23:00+00:00,103556.578125,103556.578125,103556.578125,103556.578125,0
2025-05-17 05:24:00+00:00,103559.3359375,103559.3359375,103559.3359375,103559.3359375,41537536
2025-05-17 05:25:00+00:00,103536.3203125,103536.3203125,103536.3203125,103536.3203125,0
2025-05-17 05:26:00+00:00,103569.328125,103569.328125,103569.328125,103569.328125,0
2025-05-17 05:27:00+00:00,103570.640625,103570.640625,103570.640625,103570.640625,35676160
2025-05-17 05:28:00+00:00,103569.5703125,103569.5703125,103569.5703125,103569.5703125,844910592
2025-05-17 05:29:00+00:00,103574.1640625,103574.1640625,103574.1640625,103574.1640625,0
2025-05-17 05:30:00+00:00,103577.28125,103577.28125,103577.28125,103577.28125,28041216
2025-05-17 05:31:00+00:00,103586.8125,103586.8125,103586.8125,103586.8125,0
2025-05-17 05:32:00+00:00,103566.796875,103566.796875,103566.796875,103566.796875,34484224
2025-05-17 05:33:00+00:00,103560.2578125,103560.2578125,103560.2578125,103560.2578125,0
2025-05-17 05:34:00+00:00,103537.4140625,103537.4140625,103537.4140625,103537.4140625,868708352
2025-05-17 05:35:00+00:00,103542.46875,103542.46875,103542.46875,103542.46875,0
2025-05-17 05:36:00+00:00,103545.0859375,103545.0859375,103545.0859375,103545.0859375,0
2025-05-17 05:37:00+00:00,103561.2578125,103561.2578125,103561.2578125,103561.2578125,0
2025-05-17 05:38:00+00:00,103538.453125,103538.453125,103538.453125,103538.453125,26439680
2025-05-17 05:39:00+00:00,103544.1015625,103544.1015625,103544.1015625,103544.1015625,0
2025-05-17 05:40:00+00:00,103551.328125,103551.328125,103551.328125,103551.328125,0
2025-05-17 05:41:00+00:00,103558.0,103558.0,103558.0,103558.0,32415744
2025-05-17 05:42:00+00:00,103551.8359375,103551.8359375,103551.8359375,103551.8359375,0
2025-05-17 05:43:00+00:00,103561.5625,103561.5625,103561.5625,103561.5625,0
2025-05-17 05:44:00+00:00,103542.4140625,103542.4140625,103542.4140625,103542.4140625,0
2025-05-17 05:45:00+00:00,103538.1171875,103538.1171875,103538.1171875,103538.1171875,113704960
2025-05-17 05:46:00+00:00,103485.953125,103485.953125,103485.953125,103485.953125,0
2025-05-17 05:47:00+00:00,103490.75,103490.75,103490.75,103490.75,0
2025-05-17 05:48:00+00:00,103473.0859375,103473.0859375,103473.0859375,103473.0859375,18075648
2025-05-17 05:49:00+00:00,103461.3984375,103461.3984375,103461.3984375,103461.3984375,0
2025-05-17 05:50:00+00:00,103437.796875,103437.796875,103437.796875,103437.796875,25231360
2025-05-17 05:52:00+00:00,103464.421875,103464.421875,103464.421875,103464.421875,4980736
2025-05-17 05:53:00+00:00,103395.53125,103395.53125,103395.53125,103395.53125,855109632
2025-05-17 05:54:00+00:00,103399.890625,103399.890625,103399.890625,103399.890625,0
2025-05-17 05:55:00+00:00,103404.9296875,103404.9296875,103404.9296875,103404.9296875,92303360
2025-05-17 05:56:00+00:00,103401.1875,103401.1875,103401.1875,103401.1875,0
2025-05-17 05:57:00+00:00,103382.078125,103382.078125,103382.078125,103382.078125,0
2025-05-17 05:58:00+00:00,103380.5078125,103380.5078125,103380.5078125,103380.5078125,0
2025-05-17 05:59:00+00:00,103361.2109375,103361.2109375,103361.2109375,103361.2109375,12607488
2025-05-17 06:00:00+00:00,103370.1328125,103370.1328125,103370.1328125,103370.1328125,0
2025-05-17 06:01:00+00:00,103362.8671875,103362.8671875,103362.8671875,103362.8671875,0
2025-05-17 06:02:00+00:00,103386.0,103386.0,103386.0,103386.0,14843904
2025-05-17 06:03:00+00:00,103443.3515625,103443.3515625,103443.3515625,103443.3515625,822190080
2025-05-17 06:04:00+00:00,103439.234375,103439.234375,103439.234375,103439.234375,45096960
2025-05-17 06:05:00+00:00,103445.171875,103445.171875,103445.171875,103445.171875,0
2025-05-17 06:06:00+00:00,103439.7109375,103439.7109375,103439.7109375,103439.7109375,0
2025-05-17 06:07:00+00:00,103449.5234375,103449.5234375,103449.5234375,103449.5234375,62500864
2025-05-17 06:08:00+00:00,103450.140625,103450.140625,103450.140625,103450.140625,0
2025-05-17 06:09:00+00:00,103454.7265625,103454.7265625,103454.7265625,103454.7265625,39464960
2025-05-17 06:10:00+00:00,103457.59375,103457.59375,103457.59375,103457.59375,0
2025-05-17 06:11:00+00:00,103461.359375,103461.359375,103461.359375,103461.359375,63393792
2025-05-17 06:12:00+00:00,103468.3671875,103468.3671875,103468.3671875,103468.3671875,0
2025-05-17 06:13:00+00:00,103480.453125,103480.453125,103480.453125,103480.453125,66236416
2025-05-17 06:14:00+00:00,103475.5390625,103475.5390625,103475.5390625,103475.5390625,14352384
2025-05-17 06:15:00+00:00,103504.9375,103504.9375,103504.9375,103504.9375,0
2025-05-17 06:16:00+00:00,103499.015625,103499.015625,103499.015625,103499.015625,36655104
2025-05-17 06:17:00+00:00,103510.6796875,103510.6796875,103510.6796875,103510.6796875,17506304
2025-05-17 06:18:00+00:00,103504.0,103504.0,103504.0,103504.0,0
2025-05-17 06:19:00+00:00,103480.8515625,103480.8515625,103480.8515625,103480.8515625,0
2025-05-17 06:20:00+00:00,103452.8046875,103452.8046875,103452.8046875,103452.8046875,880046080
2025-05-17 06:21:00+00:00,103473.75,103473.75,103473.75,103473.75,0
2025-05-17 06:22:00+00:00,103439.03125,103439.03125,103439.03125,103439.03125,0
2025-05-17 06:23:00+00:00,103428.125,103428.125,103428.125,103428.125,23912448
2025-05-17 06:24:00+00:00,103421.8671875,103421.8671875,103421.8671875,103421.8671875,0
2025-05-17 06:25:00+00:00,103421.7578125,103421.7578125,103421.7578125,103421.7578125,95350784
2025-05-17 06:26:00+00:00,103407.59375,103407.59375,103407.59375,103407.59375,5705728
2025-05-17 06:27:00+00:00,103394.7421875,103394.7421875,103394.7421875,103394.7421875,0
2025-05-17 06:28:00+00:00,103393.4765625,103393.4765625,103393.4765625,103393.4765625,0
2025-05-17 06:29:00+00:00,103379.5078125,103379.5078125,103379.5078125,103379.5078125,25178112
2025-05-17 06:30:00+00:00,103366.484375,103366.484375,103366.484375,103366.484375,2273280
2025-05-17 06:31:00+00:00,103308.7578125,103308.7578125,103308.7578125,103308.7578125,0
2025-05-17 06:32:00+00:00,103377.5234375,103377.5234375,103377.5234375,103377.5234375,934088704
2025-05-17 06:33:00+00:00,103420.578125,103420.578125,103420.578125,103420.578125,21467136
2025-05-17 06:34:00+00:00,103461.328125,103461.328125,103461.328125,103461.328125,0
2025-05-17 06:35:00+00:00,103404.296875,103404.296875,103404.296875,103404.296875,0
2025-05-17 06:36:00+00:00,103428.703125,103428.703125,103428.703125,103428.703125,2650112
2025-05-17 06:37:00+00:00,103415.0234375,103415.0234375,103415.0234375,103415.0234375,86810624
2025-05-17 06:38:00+00:00,103436.0,103436.0,103436.0,103436.0,39243776
2025-05-17 06:39:00+00:00,103441.484375,103441.484375,103441.484375,103441.484375,0
2025-05-17 06:40:00+00:00,103455.5625,103455.5625,103455.5625,103455.5625,57044992
2025-05-17 06:41:00+00:00,103441.6484375,103441.6484375,103441.6484375,103441.6484375,0
2025-05-17 06:42:00+00:00,103470.140625,103470.140625,103470.140625,103470.140625,18857984
2025-05-17 06:43:00+00:00,103451.5625,103451.5625,103451.5625,103451.5625,14016512
2025-05-17 06:44:00+00:00,103468.8203125,103468.8203125,103468.8203125,103468.8203125,11296768
2025-05-17 06:45:00+00:00,103478.984375,103478.984375,103478.984375,103478.984375,0
2025-05-17 06:46:00+00:00,103514.0078125,103514.0078125,103514.0078125,103514.0078125,14036992
2025-05-17 06:47:00+00:00,103522.421875,103522.421875,103522.421875,103522.421875,0
2025-05-17 06:48:00+00:00,103506.4140625,103506.4140625,103506.4140625,103506.4140625,0
2025-05-17 06:49:00+00:00,103503.484375,103503.484375,103503.484375,103503.484375,954863616
2025-05-17 06:50:00+00:00,103518.1875,103518.1875,103518.1875,103518.1875,0
2025-05-17 06:51:00+00:00,103479.5390625,103479.5390625,103479.5390625,103479.5390625,898121728
2025-05-17 06:52:00+00:00,103474.140625,103474.140625,103474.140625,103474.140625,0
2025-05-17 06:53:00+00:00,103466.046875,103466.046875,103466.046875,103466.046875,0
2025-05-17 06:54:00+00:00,103481.5390625,103481.5390625,103481.5390625,103481.5390625,43827200
2025-05-17 06:55:00+00:00,103462.28125,103462.28125,103462.28125,103462.28125,0
2025-05-17 06:56:00+00:00,103480.8359375,103480.8359375,103480.8359375,103480.8359375,49373184
2025-05-17 06:57:00+00:00,103478.7109375,103478.7109375,103478.7109375,103478.7109375,0
2025-05-17 06:58:00+00:00,103472.9453125,103472.9453125,103472.9453125,103472.9453125,0
2025-05-17 06:59:00+00:00,103489.5234375,103489.5234375,103489.5234375,103489.5234375,17788928
2025-05-17 07:00:00+00:00,103487.4609375,103487.4609375,103487.4609375,103487.4609375,0
2025-05-17 07:01:00+00:00,103493.21875,103493.21875,103493.21875,103493.21875,7331840
2025-05-17 07:02:00+00:00,103496.09375,103496.09375,103496.09375,103496.09375,0
2025-05-17 07:03:00+00:00,103512.328125,103512.328125,103512.328125,103512.328125,0
2025-05-17 07:04:00+00:00,103526.3046875,103526.3046875,103526.3046875,103526.3046875,0
2025-05-17 07:05:00+00:00,103520.59375,103520.59375,103520.59375,103520.59375,834949120
2025-05-17 07:06:00+00:00,103520.9140625,103520.9140625,103520.9140625,103520.9140625,10665984
2025-05-17 07:07:00+00:00,103539.0,103539.0,103539.0,103539.0,0
2025-05-17 07:08:00+00:00,103554.359375,103554.359375,103554.359375,103554.359375,0
2025-05-17 07:09:00+00:00,103532.359375,103532.359375,103532.359375,103532.359375,0
2025-05-17 07:10:00+00:00,103537.8125,103537.8125,103537.8125,103537.8125,931225600
2025-05-17 07:11:00+00:00,103546.03125,103546.03125,103546.03125,103546.03125,0
2025-05-17 07:12:00+00:00,103549.53125,103549.53125,103549.53125,103549.53125,804904960
2025-05-17 07:13:00+00:00,103562.625,103562.625,103562.625,103562.625,0
2025-05-17 07:14:00+00:00,103564.7109375,103564.7109375,103564.7109375,103564.7109375,36192256
2025-05-17 07:15:00+00:00,103560.21875,103560.21875,103560.21875,103560.21875,853917696
Time,price
2025-05-17 03:18:00-04:00,"Ticker
BTC-USD    103545.21875
Name: 2025-05-17 07:18:00+00:00, dtype: float64"
2025-05-17 03:19:00-04:00,"Ticker
BTC-USD    103524.445312
Name: 2025-05-17 07:19:00+00:00, dtype: float64"
Time,price
2025-05-17 03:19:00-04:00,"Ticker
BTC-USD    103524.445312
Name: 2025-05-17 07:19:00+00:00, dtype: float64"
2025-05-17 03:19:00-04:00,"Ticker
BTC-USD    103524.445312
Name: 2025-05-17 07:19:00+00:00, dtype: float64"
2025-05-17 03:20:00-04:00,"Ticker
BTC-USD    103528.523438
Name: 2025-05-17 07:20:00+00:00, dtype: float64"
Time,price
2025-05-17 03:20:00-04:00,"Ticker
BTC-USD    103528.523438
Name: 2025-05-17 07:20:00+00:00, dtype: float64"
2025-05-17 03:22:00-04:00,"Ticker
BTC-USD    103538.6875
Name: 2025-05-17 07:22:00+00:00, dtype: float64"
2025-05-17 03:23:00-04:00,"Ticker
BTC-USD    103537.765625
Name: 2025-05-17 07:23:00+00:00, dtype: float64"
2025-05-17 03:24:00-04:00,"Ticker
BTC-USD    103536.453125
Name: 2025-05-17 07:24:00+00:00, dtype: float64"
2025-05-17 03:25:00-04:00,"Ticker
BTC-USD    103571.625
Name: 2025-05-17 07:25:00+00:00, dtype: float64"
2025-05-17 03:26:00-04:00,"Ticker
BTC-USD    103563.578125
Name: 2025-05-17 07:26:00+00:00, dtype: float64"
2025-05-17 03:27:00-04:00,"Ticker
BTC-USD    103575.84375
Name: 2025-05-17 07:27:00+00:00, dtype: float64"
2025-05-17 03:28:00-04:00,"Ticker
BTC-USD    103593.296875
Name: 2025-05-17 07:28:00+00:00, dtype: float64"
2025-05-17 03:29:00-04:00,"Ticker
BTC-USD    103630.140625
Name: 2025-05-17 07:29:00+00:00, dtype: float64"
2025-05-17 03:30:00-04:00,"Ticker
BTC-USD    103612.945312
Name: 2025-05-17 07:30:00+00:00, dtype: float64"
2025-05-17 03:31:00-04:00,"Ticker
BTC-USD    103628.609375
Name: 2025-05-17 07:31:00+00:00, dtype: float64"
2025-05-17 03:32:00-04:00,"Ticker
BTC-USD    103608.085938
Name: 2025-05-17 07:32:00+00:00, dtype: float64"
2025-05-17 03:33:00-04:00,"Ticker
BTC-USD    103618.859375
Name: 2025-05-17 07:33:00+00:00, dtype: float64"
2025-05-17 03:34:00-04:00,"Ticker
BTC-USD    103589.765625
Name: 2025-05-17 07:34:00+00:00, dtype: float64"
2025-05-17 03:35:00-04:00,"Ticker
BTC-USD    103612.078125
Name: 2025-05-17 07:35:00+00:00, dtype: float64"
2025-05-17 03:36:00-04:00,"Ticker
BTC-USD    103577.742188
Name: 2025-05-17 07:36:00+00:00, dtype: float64"
2025-05-17 03:37:00-04:00,"Ticker
BTC-USD    103588.65625
Name: 2025-05-17 07:37:00+00:00, dtype: float64"
2025-05-17 03:38:00-04:00,"Ticker
BTC-USD    103578.03125
Name: 2025-05-17 07:38:00+00:00, dtype: float64"
2025-05-17 03:39:00-04:00,"Ticker
BTC-USD    103583.96875
Name: 2025-05-17 07:39:00+00:00, dtype: float64"
2025-05-17 03:40:00-04:00,"Ticker
BTC-USD    103554.164062
Name: 2025-05-17 07:40:00+00:00, dtype: float64"
2025-05-17 03:41:00-04:00,"Ticker
BTC-USD    103564.984375
Name: 2025-05-17 07:41:00+00:00, dtype: float64"
2025-05-17 03:42:00-04:00,"Ticker
BTC-USD    103555.273438
Name: 2025-05-17 07:42:00+00:00, dtype: float64"
2025-05-17 03:43:00-04:00,"Ticker
BTC-USD    103533.070312
Name: 2025-05-17 07:43:00+00:00, dtype: float64"
2025-05-17 03:44:00-04:00,"Ticker
BTC-USD    103540.25
Name: 2025-05-17 07:44:00+00:00, dtype: float64"
2025-05-17 03:45:00-04:00,"Ticker
BTC-USD    103516.59375
Name: 2025-05-17 07:45:00+00:00, dtype: float64"
2025-05-17 03:46:00-04:00,"Ticker
BTC-USD    103507.945312
Name: 2025-05-17 07:46:00+00:00, dtype: float64"
2025-05-17 03:47:00-04:00,"Ticker
BTC-USD    103492.609375
Name: 2025-05-17 07:47:00+00:00, dtype: float64"
2025-05-17 03:48:00-04:00,"Ticker
BTC-USD    103472.75
Name: 2025-05-17 07:48:00+00:00, dtype: float64"
2025-05-17 03:49:00-04:00,"Ticker
BTC-USD    103453.117188
Name: 2025-05-17 07:49:00+00:00, dtype: float64"
2025-05-17 03:50:00-04:00,"Ticker
BTC-USD    103472.84375
Name: 2025-05-17 07:50:00+00:00, dtype: float64"
2025-05-17 03:51:00-04:00,"Ticker
BTC-USD    103479.171875
Name: 2025-05-17 07:51:00+00:00, dtype: float64"
2025-05-17 03:52:00-04:00,"Ticker
BTC-USD    103459.53125
Name: 2025-05-17 07:52:00+00:00, dtype: float64"
2025-05-17 03:53:00-04:00,"Ticker
BTC-USD    103461.554688
Name: 2025-05-17 07:53:00+00:00, dtype: float64"
2025-05-17 03:54:00-04:00,"Ticker
BTC-USD    103453.640625
Name: 2025-05-17 07:54:00+00:00, dtype: float64"
2025-05-17 03:55:00-04:00,"Ticker
BTC-USD    103456.414062
Name: 2025-05-17 07:55:00+00:00, dtype: float64"
2025-05-17 03:56:00-04:00,"Ticker
BTC-USD    103458.4375
Name: 2025-05-17 07:56:00+00:00, dtype: float64"
2025-05-17 03:57:00-04:00,"Ticker
BTC-USD    103463.210938
Name: 2025-05-17 07:57:00+00:00, dtype: float64"
2025-05-17 03:58:00-04:00,"Ticker
BTC-USD    103451.609375
Name: 2025-05-17 07:58:00+00:00, dtype: float64"
2025-05-17 03:59:00-04:00,"Ticker
BTC-USD    103450.328125
Name: 2025-05-17 07:59:00+00:00, dtype: float64"
2025-05-17 03:59:00-04:00,"Ticker
BTC-USD    103450.328125
Name: 2025-05-17 07:59:00+00:00, dtype: float64"
2025-05-17 04:00:00-04:00,"Ticker
BTC-USD    103473.390625
Name: 2025-05-17 08:00:00+00:00, dtype: float64"
2025-05-17 04:02:00-04:00,"Ticker
BTC-USD    103453.507812
Name: 2025-05-17 08:02:00+00:00, dtype: float64"
2025-05-17 04:03:00-04:00,"Ticker
BTC-USD    103446.03125
Name: 2025-05-17 08:03:00+00:00, dtype: float64"
2025-05-17 04:04:00-04:00,"Ticker
BTC-USD    103417.75
Name: 2025-05-17 08:04:00+00:00, dtype: float64"
2025-05-17 04:05:00-04:00,"Ticker
BTC-USD    103414.1875
Name: 2025-05-17 08:05:00+00:00, dtype: float64"
2025-05-17 04:06:00-04:00,"Ticker
BTC-USD    103412.640625
Name: 2025-05-17 08:06:00+00:00, dtype: float64"
2025-05-17 04:07:00-04:00,"Ticker
BTC-USD    103417.46875
Name: 2025-05-17 08:07:00+00:00, dtype: float64"
2025-05-17 04:08:00-04:00,"Ticker
BTC-USD    103400.140625
Name: 2025-05-17 08:08:00+00:00, dtype: float64"
2025-05-17 04:09:00-04:00,"Ticker
BTC-USD    103367.515625
Name: 2025-05-17 08:09:00+00:00, dtype: float64"
2025-05-17 04:10:00-04:00,"Ticker
BTC-USD    103368.117188
Name: 2025-05-17 08:10:00+00:00, dtype: float64"
2025-05-17 04:11:00-04:00,"Ticker
BTC-USD    103334.1875
Name: 2025-05-17 08:11:00+00:00, dtype: float64"
2025-05-17 04:12:00-04:00,"Ticker
BTC-USD    103367.773438
Name: 2025-05-17 08:12:00+00:00, dtype: float64"
2025-05-17 04:13:00-04:00,"Ticker
BTC-USD    103371.101562
Name: 2025-05-17 08:13:00+00:00, dtype: float64"
2025-05-17 04:14:00-04:00,"Ticker
BTC-USD    103367.210938
Name: 2025-05-17 08:14:00+00:00, dtype: float64"
2025-05-17 04:15:00-04:00,"Ticker
BTC-USD    103357.984375
Name: 2025-05-17 08:15:00+00:00, dtype: float64"
2025-05-17 04:16:00-04:00,"Ticker
BTC-USD    103394.117188
Name: 2025-05-17 08:16:00+00:00, dtype: float64"
2025-05-17 04:17:00-04:00,"Ticker
BTC-USD    103376.59375
Name: 2025-05-17 08:17:00+00:00, dtype: float64"
2025-05-17 04:18:00-04:00,"Ticker
BTC-USD    103393.507812
Name: 2025-05-17 08:18:00+00:00, dtype: float64"
2025-05-17 04:19:00-04:00,"Ticker
BTC-USD    103400.859375
Name: 2025-05-17 08:19:00+00:00, dtype: float64"
2025-05-17 04:20:00-04:00,"Ticker
BTC-USD    103381.507812
Name: 2025-05-17 08:20:00+00:00, dtype: float64"
2025-05-17 04:21:00-04:00,"Ticker
BTC-USD    103362.507812
Name: 2025-05-17 08:21:00+00:00, dtype: float64"
2025-05-17 04:22:00-04:00,"Ticker
BTC-USD    103150.75
Name: 2025-05-17 08:22:00+00:00, dtype: float64"
2025-05-17 04:23:00-04:00,"Ticker
BTC-USD    103182.820312
Name: 2025-05-17 08:23:00+00:00, dtype: float64"
2025-05-17 04:24:00-04:00,"Ticker
BTC-USD    103221.765625
Name: 2025-05-17 08:24:00+00:00, dtype: float64"
2025-05-17 04:25:00-04:00,"Ticker
BTC-USD    103221.226562
Name: 2025-05-17 08:25:00+00:00, dtype: float64"
2025-05-17 04:26:00-04:00,"Ticker
BTC-USD    103292.78125
Name: 2025-05-17 08:26:00+00:00, dtype: float64"
2025-05-17 04:27:00-04:00,"Ticker
BTC-USD    103307.921875
Name: 2025-05-17 08:27:00+00:00, dtype: float64"
2025-05-17 04:28:00-04:00,"Ticker
BTC-USD    103426.710938
Name: 2025-05-17 08:28:00+00:00, dtype: float64"
2025-05-17 04:29:00-04:00,"Ticker
BTC-USD    103464.648438
Name: 2025-05-17 08:29:00+00:00, dtype: float64"
2025-05-17 04:30:00-04:00,"Ticker
BTC-USD    103458.398438
Name: 2025-05-17 08:30:00+00:00, dtype: float64"
2025-05-17 04:31:00-04:00,"Ticker
BTC-USD    103553.40625
Name: 2025-05-17 08:31:00+00:00, dtype: float64"
2025-05-17 04:32:00-04:00,"Ticker
BTC-USD    103536.914062
Name: 2025-05-17 08:32:00+00:00, dtype: float64"
2025-05-17 04:33:00-04:00,"Ticker
BTC-USD    103558.304688
Name: 2025-05-17 08:33:00+00:00, dtype: float64"
2025-05-17 04:34:00-04:00,"Ticker
BTC-USD    103542.015625
Name: 2025-05-17 08:34:00+00:00, dtype: float64"
2025-05-17 04:35:00-04:00,"Ticker
BTC-USD    103522.546875
Name: 2025-05-17 08:35:00+00:00, dtype: float64"
2025-05-17 04:36:00-04:00,"Ticker
BTC-USD    103545.960938
Name: 2025-05-17 08:36:00+00:00, dtype: float64"
2025-05-17 04:37:00-04:00,"Ticker
BTC-USD    103543.984375
Name: 2025-05-17 08:37:00+00:00, dtype: float64"
2025-05-17 04:38:00-04:00,"Ticker
BTC-USD    103526.421875
Name: 2025-05-17 08:38:00+00:00, dtype: float64"
2025-05-17 04:39:00-04:00,"Ticker
BTC-USD    103530.570312
Name: 2025-05-17 08:39:00+00:00, dtype: float64"
2025-05-17 04:40:00-04:00,"Ticker
BTC-USD    103543.625
Name: 2025-05-17 08:40:00+00:00, dtype: float64"
2025-05-17 04:41:00-04:00,"Ticker
BTC-USD    103536.890625
Name: 2025-05-17 08:41:00+00:00, dtype: float64"
2025-05-17 04:42:00-04:00,"Ticker
BTC-USD    103535.46875
Name: 2025-05-17 08:42:00+00:00, dtype: float64"
2025-05-17 04:43:00-04:00,"Ticker
BTC-USD    103537.335938
Name: 2025-05-17 08:43:00+00:00, dtype: float64"
2025-05-17 04:44:00-04:00,"Ticker
BTC-USD    103498.914062
Name: 2025-05-17 08:44:00+00:00, dtype: float64"
2025-05-17 04:45:00-04:00,"Ticker
BTC-USD    103503.515625
Name: 2025-05-17 08:45:00+00:00, dtype: float64"
2025-05-17 04:46:00-04:00,"Ticker
BTC-USD    103495.992188
Name: 2025-05-17 08:46:00+00:00, dtype: float64"
2025-05-17 04:47:00-04:00,"Ticker
BTC-USD    103481.53125
Name: 2025-05-17 08:47:00+00:00, dtype: float64"
2025-05-17 04:48:00-04:00,"Ticker
BTC-USD    103497.234375
Name: 2025-05-17 08:48:00+00:00, dtype: float64"
2025-05-17 04:49:00-04:00,"Ticker
BTC-USD    103498.164062
Name: 2025-05-17 08:49:00+00:00, dtype: float64"
2025-05-17 04:50:00-04:00,"Ticker
BTC-USD    103487.226562
Name: 2025-05-17 08:50:00+00:00, dtype: float64"
2025-05-17 04:51:00-04:00,"Ticker
BTC-USD    103488.007812
Name: 2025-05-17 08:51:00+00:00, dtype: float64"
2025-05-17 04:52:00-04:00,"Ticker
BTC-USD    103468.65625
Name: 2025-05-17 08:52:00+00:00, dtype: float64"
2025-05-17 04:53:00-04:00,"Ticker
BTC-USD    103477.554688
Name: 2025-05-17 08:53:00+00:00, dtype: float64"
2025-05-17 04:54:00-04:00,"Ticker
BTC-USD    103500.945312
Name: 2025-05-17 08:54:00+00:00, dtype: float64"
2025-05-17 04:55:00-04:00,"Ticker
BTC-USD    103489.359375
Name: 2025-05-17 08:55:00+00:00, dtype: float64"
2025-05-17 04:56:00-04:00,"Ticker
BTC-USD    103466.789062
Name: 2025-05-17 08:56:00+00:00, dtype: float64"
2025-05-17 04:57:00-04:00,"Ticker
BTC-USD    103442.648438
Name: 2025-05-17 08:57:00+00:00, dtype: float64"
2025-05-17 04:58:00-04:00,"Ticker
BTC-USD    103433.796875
Name: 2025-05-17 08:58:00+00:00, dtype: float64"
2025-05-17 04:59:00-04:00,"Ticker
BTC-USD    103430.132812
Name: 2025-05-17 08:59:00+00:00, dtype: float64"
2025-05-17 05:00:00-04:00,"Ticker
BTC-USD    103443.929688
Name: 2025-05-17 09:00:00+00:00, dtype: float64"
2025-05-17 05:01:00-04:00,"Ticker
BTC-USD    103437.507812
Name: 2025-05-17 09:01:00+00:00, dtype: float64"
2025-05-17 05:02:00-04:00,"Ticker
BTC-USD    103474.9375
Name: 2025-05-17 09:02:00+00:00, dtype: float64"
2025-05-17 05:03:00-04:00,"Ticker
BTC-USD    103475.953125
Name: 2025-05-17 09:03:00+00:00, dtype: float64"
2025-05-17 05:04:00-04:00,"Ticker
BTC-USD    103435.515625
Name: 2025-05-17 09:04:00+00:00, dtype: float64"
2025-05-17 05:05:00-04:00,"Ticker
BTC-USD    103448.179688
Name: 2025-05-17 09:05:00+00:00, dtype: float64"
2025-05-17 05:06:00-04:00,"Ticker
BTC-USD    103485.476562
Name: 2025-05-17 09:06:00+00:00, dtype: float64"
2025-05-17 05:07:00-04:00,"Ticker
BTC-USD    103447.726562
Name: 2025-05-17 09:07:00+00:00, dtype: float64"
2025-05-17 05:08:00-04:00,"Ticker
BTC-USD    103292.304688
Name: 2025-05-17 09:08:00+00:00, dtype: float64"
2025-05-17 05:09:00-04:00,"Ticker
BTC-USD    103296.289062
Name: 2025-05-17 09:09:00+00:00, dtype: float64"
2025-05-17 05:10:00-04:00,"Ticker
BTC-USD    103355.164062
Name: 2025-05-17 09:10:00+00:00, dtype: float64"
2025-05-17 05:11:00-04:00,"Ticker
BTC-USD    103330.796875
Name: 2025-05-17 09:11:00+00:00, dtype: float64"
2025-05-17 05:12:00-04:00,"Ticker
BTC-USD    103274.75
Name: 2025-05-17 09:12:00+00:00, dtype: float64"
2025-05-17 05:13:00-04:00,"Ticker
BTC-USD    103222.734375
Name: 2025-05-17 09:13:00+00:00, dtype: float64"
2025-05-17 05:14:00-04:00,"Ticker
BTC-USD    103180.742188
Name: 2025-05-17 09:14:00+00:00, dtype: float64"
2025-05-17 05:15:00-04:00,"Ticker
BTC-USD    103180.84375
Name: 2025-05-17 09:15:00+00:00, dtype: float64"
2025-05-17 05:16:00-04:00,"Ticker
BTC-USD    103199.054688
Name: 2025-05-17 09:16:00+00:00, dtype: float64"
2025-05-17 05:17:00-04:00,"Ticker
BTC-USD    103159.8125
Name: 2025-05-17 09:17:00+00:00, dtype: float64"
2025-05-17 05:18:00-04:00,"Ticker
BTC-USD    103053.523438
Name: 2025-05-17 09:18:00+00:00, dtype: float64"
2025-05-17 05:19:00-04:00,"Ticker
BTC-USD    103060.648438
Name: 2025-05-17 09:19:00+00:00, dtype: float64"
2025-05-17 05:20:00-04:00,"Ticker
BTC-USD    103080.65625
Name: 2025-05-17 09:20:00+00:00, dtype: float64"
